id__,country,regio,s3,anni,area,s5,q3ter,q4__4,q4__5,q4__6,q4__7,q4__8,q4__9,q4__10,q5__4,q5__5,q5__6,q5__7,q5__8,q5__9,q5__10,eta,stile,generation,res_acq,freq_past,freq_dol,freq_bis,freq_mer,freq_caf,freq_te,freq_cioc,cam_past,cam_dol,cam_bis,cam_mer,cam_caf,cam_te,cam_cioc
1915,Italia,Umbria,Maschio,43,Centro,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/sett,ogni giorno,2-3/sett,2-3/mese,2-3/mese,2-3/sett,1/sett,Poco -,Poco +,Uguale,Poco -,Uguale,Poco -,Poco +,35-44,Industriariani,Gen X,L'intervistato,10.0,30.0,10.0,2.5,2.5,10.0,4.0,-1,1,0,-1,0,-1,1
1916,Italia,Marche,Maschio,48,Centro,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,1/mese,2-3/mese,2-3/mese,1/mese,2-3/mese,raro,Uguale,Poco -,Uguale,Poco -,Uguale,Poco +,Uguale,45-54,Territorialisti,Gen X,L'intervistato,2.5,1.0,2.5,2.5,1.0,2.5,0.0,0,-1,0,-1,0,1,0
1917,Italia,Lombardia,Maschio,43,Nord Ovest,Solo io,"LOCALIVORI: danno priorità ai prodotti km0 e anche biologici, quando riescono cercano di autoprodursi il cibo che consum",1/mese,2-3/mese,raro,raro,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Localivori,Gen X,L'intervistato,1.0,2.5,0.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1918,Italia,Sardegna,Femmina,41,Sud e Isole,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,raro,raro,1/mese,raro,raro,Molto -,Molto -,Molto -,Molto -,Uguale,Molto -,Poco -,35-44,Territorialisti,Gen Y,Altri,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1,-1,-1,-1,0,-1,-1
1919,Italia,Campania,Femmina,25,Sud e Isole,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,1/sett,2-3/sett,Molto +,Molto +,Molto +,Poco +,Poco +,Molto +,Molto +,25-34,Sregolati,Gen Z,L'intervistato,4.0,10.0,10.0,10.0,10.0,4.0,10.0,1,1,1,1,1,1,1
1920,Italia,Marche,Maschio,43,Centro,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,2-3/sett,1/sett,1/sett,2-3/mese,2-3/sett,Uguale,Poco +,Poco +,Poco +,Poco +,Uguale,Poco +,35-44,Territorialisti,Gen X,L'intervistato,4.0,4.0,10.0,4.0,4.0,2.5,10.0,0,1,1,1,1,0,1
1921,Italia,Puglia,Femmina,37,Sud e Isole,Principalmente io e occasionalmente altri,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/sett,2-3/mese,1/mese,2-3/sett,2-3/sett,1/sett,ogni giorno,Poco +,Molto -,Uguale,Uguale,Uguale,Molto +,Poco +,35-44,Salutisti,Gen Y,Altri,4.0,2.5,1.0,10.0,10.0,4.0,30.0,1,-1,0,0,0,1,1
1924,Italia,Piemonte,Femmina,21,Nord Ovest,Soprattutto io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,1/mese,raro,2-3/mese,raro,2-3/mese,2-3/sett,Molto +,Molto +,Molto +,Poco +,Poco -,Poco -,Molto -,20-24,Essenzialisti,Gen Z,L'intervistato,4.0,1.0,0.0,2.5,0.0,2.5,10.0,1,1,1,1,-1,-1,-1
1925,Italia,Veneto,Femmina,46,Nord Est,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",1/mese,1/sett,1/sett,1/mese,1/sett,2-3/mese,1/mese,Molto -,Poco +,Poco +,Poco +,Poco +,Molto -,Molto -,45-54,Salutisti,Gen X,L'intervistato,1.0,4.0,4.0,1.0,4.0,2.5,1.0,-1,1,1,1,1,-1,-1
1926,Italia,Calabria,Femmina,45,Sud e Isole,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",2-3/mese,2-3/mese,1/sett,2-3/mese,1/mese,raro,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Essenzialisti,Gen X,L'intervistato,2.5,2.5,4.0,2.5,1.0,0.0,2.5,0,0,0,0,0,0,0
1927,Italia,Basilicata,Femmina,39,Sud e Isole,Soprattutto io,"SALUTISTI: sono molto attenti a un’alimentazione sana, spesso sono sotto regime dietetico e si concedono pochi sgarri du",2-3/mese,1/sett,2-3/mese,1/sett,2-3/mese,2-3/mese,2-3/sett,Poco -,Poco -,Poco -,Uguale,Poco -,Uguale,Poco -,35-44,Salutisti,Gen Y,L'intervistato,2.5,4.0,2.5,4.0,2.5,2.5,10.0,-1,-1,-1,0,-1,0,-1
1932,Italia,Campania,Maschio,38,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,2-3/mese,2-3/mese,raro,raro,raro,Poco -,Poco -,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,1.0,0.0,2.5,2.5,0.0,0.0,0.0,-1,-1,0,0,0,0,0
1933,Italia,Calabria,Maschio,50,Sud e Isole,Soprattutto io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,2-3/sett,raro,ogni giorno,raro,1/sett,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,Poco -,45-54,Salubristi,Gen X,L'intervistato,0.0,0.0,10.0,0.0,30.0,0.0,4.0,-1,-1,-1,-1,-1,-1,-1
1935,Italia,Calabria,Femmina,42,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,ogni giorno,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,Molto +,35-44,Territorialisti,Gen Y,L'intervistato,30.0,30.0,30.0,30.0,30.0,30.0,30.0,1,1,1,1,1,1,1
1937,Italia,Emilia Romagna,Femmina,51,Nord Est,Solo io,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",raro,raro,2-3/mese,2-3/mese,1/sett,2-3/mese,raro,Poco -,Uguale,Uguale,Uguale,Poco +,Poco +,Uguale,45-54,Salubristi,Gen X,L'intervistato,0.0,0.0,2.5,2.5,4.0,2.5,0.0,-1,0,0,0,1,1,0
1939,Italia,Sicilia,Maschio,45,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0
1940,Italia,Basilicata,Maschio,36,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,raro,ogni giorno,2-3/sett,ogni giorno,1/sett,1/sett,Uguale,Uguale,Poco +,Uguale,Uguale,Uguale,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,4.0,0.0,30.0,10.0,30.0,4.0,4.0,0,0,1,0,0,0,0
1941,Italia,Abruzzo,Femmina,36,Sud e Isole,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",raro,raro,1/sett,1/mese,1/mese,raro,raro,Poco -,Poco -,Uguale,Uguale,Poco -,Poco -,Poco -,35-44,Industriariani,Gen Y,L'intervistato,0.0,0.0,4.0,1.0,1.0,0.0,0.0,-1,-1,0,0,-1,-1,-1
1942,Italia,Abruzzo,Maschio,49,Sud e Isole,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,1/sett,2-3/sett,1/sett,2-3/mese,2-3/sett,1/sett,Molto -,Poco -,Uguale,Uguale,Molto +,Poco +,Uguale,45-54,Ristoriani,Gen X,L'intervistato,4.0,4.0,10.0,4.0,2.5,10.0,4.0,-1,-1,0,0,1,1,0
1943,Italia,Marche,Femmina,37,Centro,Soprattutto io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,2-3/sett,1/sett,1/mese,2-3/sett,2-3/sett,1/sett,Poco +,Poco +,Poco -,Uguale,Molto +,Poco +,Poco +,35-44,Essenzialisti,Gen Y,L'intervistato,4.0,10.0,4.0,1.0,10.0,10.0,4.0,1,1,-1,0,1,1,1
1944,Italia,Calabria,Maschio,48,Sud e Isole,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,2-3/sett,1/sett,1/sett,2-3/sett,1/sett,1/sett,Molto +,Poco +,Poco +,Poco +,Uguale,Molto +,Poco +,45-54,Ristoriani,Gen X,L'intervistato,10.0,10.0,4.0,4.0,10.0,4.0,4.0,1,1,1,1,0,1,1
1950,Italia,Marche,Femmina,28,Centro,Principalmente io e occasionalmente altri,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,1/sett,1/sett,2-3/mese,2-3/mese,2-3/mese,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Territorialisti,Gen Y,Altri,4.0,4.0,4.0,2.5,2.5,2.5,4.0,0,0,0,0,0,0,0
1951,Italia,Calabria,Femmina,44,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/sett,2-3/sett,1/sett,ogni giorno,2-3/sett,ogni giorno,2-3/sett,Poco +,Poco +,Molto +,Poco +,Molto +,Poco +,Poco +,35-44,Territorialisti,Gen X,L'intervistato,10.0,10.0,4.0,30.0,10.0,30.0,10.0,1,1,1,1,1,1,1
1952,Italia,Toscana,Femmina,53,Centro,Soprattutto io,Nessuno di questi,2-3/mese,raro,2-3/sett,raro,ogni giorno,2-3/sett,2-3/mese,Poco -,Uguale,Uguale,Molto -,Uguale,Uguale,Molto -,45-54,Nessuno di questi,Gen X,L'intervistato,2.5,0.0,10.0,0.0,30.0,10.0,2.5,-1,0,0,-1,0,0,-1
1953,Italia,Lombardia,Femmina,42,Nord Ovest,Solo io,Nessuno di questi,2-3/mese,raro,1/sett,1/sett,1/mese,raro,1/mese,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,Poco +,35-44,Nessuno di questi,Gen Y,L'intervistato,2.5,0.0,4.0,4.0,1.0,0.0,1.0,1,1,1,1,1,1,1
1955,Italia,Friuli Venezia Giulia,Maschio,28,Nord Est,Principalmente io e occasionalmente altri,"SALUBRISTI: vedono il cibo come un modo per preservare la loro salute. Sono molto attenti alla salubrità degli alimenti,",2-3/mese,2-3/mese,2-3/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Molto -,Uguale,Poco -,Poco +,25-34,Salubristi,Gen Y,Altri,2.5,2.5,2.5,1.0,1.0,1.0,1.0,0,0,0,-1,0,-1,1
1956,Italia,Liguria,Femmina,38,Nord Ovest,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,2-3/mese,1/sett,2-3/mese,1/sett,1/sett,2-3/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Sregolati,Gen Y,L'intervistato,2.5,4.0,2.5,4.0,4.0,2.5,2.5,0,0,0,0,0,0,0
1958,Italia,Veneto,Maschio,52,Nord Est,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,2-3/mese,1/sett,1/sett,2-3/sett,1/sett,2-3/sett,Molto +,Molto +,Poco +,Poco +,Molto +,Poco +,Molto +,45-54,Ristoriani,Gen X,L'intervistato,4.0,2.5,4.0,4.0,10.0,4.0,10.0,1,1,1,1,1,1,1
1959,Italia,Friuli Venezia Giulia,Femmina,42,Nord Est,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",2-3/mese,2-3/mese,2-3/sett,2-3/sett,ogni giorno,2-3/sett,raro,Poco +,Poco +,Poco +,Poco +,Poco -,Uguale,Poco -,35-44,Esterofili,Gen Y,L'intervistato,2.5,2.5,10.0,10.0,30.0,10.0,0.0,1,1,1,1,-1,0,-1
1960,Italia,Friuli Venezia Giulia,Maschio,44,Nord Est,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/sett,2-3/sett,2-3/sett,2-3/mese,1/sett,2-3/mese,Poco +,Poco +,Poco +,Molto +,Uguale,Poco +,Poco +,35-44,Territorialisti,Gen X,L'intervistato,2.5,10.0,10.0,10.0,2.5,4.0,2.5,1,1,1,1,0,1,1
1961,Italia,Abruzzo,Femmina,45,Sud e Isole,Solo io,Nessuno di questi,raro,raro,raro,raro,raro,raro,raro,Uguale,Uguale,Uguale,Poco +,Poco -,Uguale,Poco -,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1,0,-1
1963,Italia,Umbria,Femmina,46,Centro,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,2-3/mese,1/sett,2-3/mese,raro,raro,Molto -,Uguale,Poco +,Poco +,Uguale,Poco -,Poco -,45-54,Territorialisti,Gen X,L'intervistato,0.0,0.0,2.5,4.0,2.5,0.0,0.0,-1,0,1,1,0,-1,-1
1967,Italia,Toscana,Femmina,46,Centro,Soprattutto io,Nessuno di questi,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0
1968,Italia,Lombardia,Femmina,35,Nord Ovest,Soprattutto io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,2-3/mese,1/sett,2-3/mese,ogni giorno,2-3/sett,1/sett,Uguale,Poco -,Uguale,Poco -,Poco +,Poco +,Poco +,35-44,Essenzialisti,Gen Y,L'intervistato,4.0,2.5,4.0,2.5,30.0,10.0,4.0,0,-1,0,-1,1,1,1
1969,Italia,Emilia Romagna,Maschio,45,Nord Est,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,raro,1/mese,1/sett,2-3/mese,2-3/mese,raro,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,Poco -,45-54,Territorialisti,Gen X,L'intervistato,2.5,0.0,1.0,4.0,2.5,2.5,0.0,0,0,0,-1,0,0,-1
1970,Italia,Toscana,Femmina,38,Centro,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",ogni giorno,ogni giorno,2-3/sett,2-3/sett,ogni giorno,2-3/sett,2-3/sett,Molto +,Poco +,Poco +,Molto +,Poco +,Poco +,Poco +,35-44,Territorialisti,Gen Y,L'intervistato,30.0,30.0,10.0,10.0,30.0,10.0,10.0,1,1,1,1,1,1,1
1972,Italia,Calabria,Femmina,57,Sud e Isole,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/mese,raro,2-3/mese,2-3/sett,raro,1/mese,1/sett,Poco -,Uguale,Molto +,Poco -,Molto +,Poco +,Poco +,55-64,Essenzialisti,Gen X,L'intervistato,1.0,0.0,2.5,10.0,0.0,1.0,4.0,-1,0,1,-1,1,1,1
1973,Italia,Sardegna,Femmina,36,Sud e Isole,Soprattutto altri membri della famiglia,"EDONISTI: persone che ricercano l’esperienza gustativa nel consumo alimentare, non si accontentano di sfamarsi per neces",raro,raro,raro,raro,2-3/mese,raro,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Edonisti,Gen Y,Altri,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0,0,0,0,0,0,0
1974,Italia,Veneto,Maschio,46,Nord Est,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,1/sett,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Essenzialisti,Gen X,L'intervistato,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0
1975,Italia,Trentino Alto Adige,Maschio,53,Nord Est,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,1/mese,1/sett,1/sett,2-3/mese,2-3/mese,1/sett,Molto -,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,2.5,1.0,4.0,4.0,2.5,2.5,4.0,-1,0,0,0,0,0,0
1978,Italia,Campania,Maschio,41,Sud e Isole,Soprattutto io,"INDUSTRIARIANI: comprano nei supermercati, di cui vedono diverse qualità, tra cui avere merce sicura tutto l’anno a prez",2-3/sett,1/sett,2-3/sett,2-3/sett,2-3/sett,2-3/sett,1/sett,Poco -,Uguale,Uguale,Uguale,Poco -,Uguale,Uguale,35-44,Industriariani,Gen Y,L'intervistato,10.0,4.0,10.0,10.0,10.0,10.0,4.0,-1,0,0,0,-1,0,0
1979,Italia,Abruzzo,Maschio,36,Sud e Isole,Io e qualcun altro in egual misura,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,ogni giorno,1/sett,2-3/sett,2-3/sett,2-3/sett,1/sett,2-3/sett,Uguale,Poco +,Molto +,Poco +,Poco +,Poco +,Uguale,35-44,Sregolati,Gen Y,L'intervistato,30.0,4.0,10.0,10.0,10.0,4.0,10.0,0,1,1,1,1,1,0
1980,Italia,Liguria,Maschio,42,Nord Ovest,Soprattutto io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/sett,1/sett,2-3/mese,2-3/mese,2-3/sett,1/sett,1/sett,Uguale,Uguale,Poco -,Poco -,Uguale,Uguale,Poco +,35-44,Ristoriani,Gen Y,L'intervistato,10.0,4.0,2.5,2.5,10.0,4.0,4.0,0,0,-1,-1,0,0,1
1982,Italia,Liguria,Maschio,53,Nord Ovest,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,raro,2-3/sett,raro,2-3/sett,1/mese,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Territorialisti,Gen X,L'intervistato,0.0,0.0,10.0,0.0,10.0,1.0,0.0,0,0,0,0,0,0,0
1983,Italia,Puglia,Maschio,39,Sud e Isole,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",raro,1/mese,1/sett,1/sett,1/sett,1/mese,1/mese,Poco -,Uguale,Poco -,Uguale,Uguale,Poco -,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,0.0,1.0,4.0,4.0,4.0,1.0,1.0,-1,0,-1,0,0,-1,0
1984,Italia,Lazio,Maschio,30,Centro,Solo io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/sett,2-3/sett,2-3/mese,2-3/sett,2-3/sett,2-3/sett,1/sett,Poco +,Uguale,Uguale,Poco +,Uguale,Uguale,Poco +,25-34,Sregolati,Gen Y,L'intervistato,4.0,10.0,2.5,10.0,10.0,10.0,4.0,1,0,0,1,0,0,1
1985,Italia,Toscana,Femmina,51,Centro,Solo io,Nessuno di questi,raro,raro,2-3/mese,raro,1/mese,1/mese,2-3/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,0.0,0.0,2.5,0.0,1.0,1.0,2.5,0,0,0,0,0,0,0
1986,Italia,Liguria,Femmina,49,Nord Ovest,Soprattutto io,ETICISTI: acquistano e consumano secondo i principi etici in cui credono. Sono inclusi i principi di non violenza nei co,raro,raro,2-3/mese,raro,2-3/mese,2-3/mese,raro,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Eticisti,Gen X,L'intervistato,0.0,0.0,2.5,0.0,2.5,2.5,0.0,0,0,0,0,0,0,0
1987,Italia,Toscana,Maschio,51,Centro,Solo io,Nessuno di questi,2-3/mese,1/sett,1/sett,1/sett,2-3/sett,2-3/mese,2-3/mese,Uguale,Poco +,Uguale,Uguale,Uguale,Uguale,Uguale,45-54,Nessuno di questi,Gen X,L'intervistato,2.5,4.0,4.0,4.0,10.0,2.5,2.5,0,1,0,0,0,0,0
1988,Italia,Friuli Venezia Giulia,Maschio,50,Nord Est,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,2-3/mese,ogni giorno,2-3/mese,ogni giorno,2-3/mese,1/mese,Poco +,Poco +,Poco +,Poco +,Uguale,Uguale,Uguale,45-54,Ristoriani,Gen X,L'intervistato,2.5,2.5,30.0,2.5,30.0,2.5,1.0,1,1,1,1,0,0,0
1989,Italia,Campania,Maschio,29,Sud e Isole,Solo io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",raro,1/mese,2-3/mese,2-3/mese,2-3/sett,1/sett,2-3/mese,Poco -,Poco +,Poco -,Poco -,Uguale,Poco -,Uguale,25-34,Essenzialisti,Gen Y,L'intervistato,0.0,1.0,2.5,2.5,10.0,4.0,2.5,-1,1,-1,-1,0,-1,0
1990,Italia,Sardegna,Maschio,30,Sud e Isole,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,2-3/mese,Poco +,Poco +,Poco +,Uguale,Poco +,Poco +,Uguale,25-34,Territorialisti,Gen Y,L'intervistato,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1,1,1,0,1,1,0
1991,Italia,Sicilia,Maschio,31,Sud e Isole,Solo io,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",1/sett,1/mese,2-3/mese,1/sett,1/sett,2-3/mese,2-3/mese,Poco +,Poco +,Uguale,Uguale,Uguale,Poco +,Poco +,25-34,Ristoriani,Gen Y,L'intervistato,4.0,1.0,2.5,4.0,4.0,2.5,2.5,1,1,0,0,0,1,1
1992,Italia,Puglia,Maschio,24,Sud e Isole,Soprattutto io,"ESSENZIALISTI: vedono il cibo come una necessità, mangiano essenzialmente per nutrirsi e per saziarsi, è sufficiente che",1/sett,raro,ogni giorno,1/sett,ogni giorno,1/sett,ogni giorno,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,20-24,Essenzialisti,Gen Z,L'intervistato,4.0,0.0,30.0,4.0,30.0,4.0,30.0,0,0,0,0,0,0,0
1993,Italia,Calabria,Femmina,38,Sud e Isole,Io e qualcun altro in egual misura,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,1/mese,1/sett,2-3/mese,raro,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Territorialisti,Gen Y,L'intervistato,1.0,0.0,1.0,4.0,2.5,0.0,1.0,0,0,0,0,0,0,0
1994,Italia,Sardegna,Femmina,51,Sud e Isole,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",ogni giorno,ogni giorno,2-3/sett,ogni giorno,ogni giorno,1/sett,1/sett,Molto +,Poco +,Molto +,Molto +,Molto +,Poco +,Poco +,45-54,Territorialisti,Gen X,L'intervistato,30.0,30.0,10.0,30.0,30.0,4.0,4.0,1,1,1,1,1,1,1
1996,Italia,Toscana,Femmina,23,Centro,Soprattutto io,SREGOLATI: consumano lasciandosi prendere dal momento. A volte non mangiano per svolgere altre attività e poi compensano,1/sett,1/sett,1/mese,1/sett,raro,raro,2-3/mese,Poco -,Poco +,Poco -,Poco -,Molto -,Uguale,Poco +,20-24,Sregolati,Gen Z,L'intervistato,4.0,4.0,1.0,4.0,0.0,0.0,2.5,-1,1,-1,-1,-1,0,1
1997,Italia,Lazio,Femmina,29,Centro,Soprattutto io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/mese,raro,1/mese,1/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,25-34,Territorialisti,Gen Y,L'intervistato,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1999,Italia,Piemonte,Femmina,41,Nord Ovest,Solo io,"ESTEROFILI: sempre pronti a sperimentare nuove cucine, differenti dai consueti piatti nazionali. Sono dei viaggiatori de",1/mese,raro,2-3/mese,2-3/mese,1/mese,1/mese,1/mese,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,Uguale,35-44,Esterofili,Gen Y,L'intervistato,1.0,0.0,2.5,2.5,1.0,1.0,1.0,0,0,0,0,0,0,0
2004,Italia,Campania,Femmina,41,Sud e Isole,Solo io,"TERRITORIALISTI: consumano spesso a casa piatti che ricordano i sapori della famiglia, sono molto legati alle tradizioni",1/sett,2-3/sett,1/sett,raro,2-3/sett,1/sett,1/mese,Poco -,Molto -,Poco -,Molto -,Poco -,Poco -,Poco -,35-44,Territorialisti,Gen Y,L'intervistato,4.0,10.0,4.0,0.0,10.0,4.0,1.0,-1,-1,-1,-1,-1,-1,-1
2005,Italia,Basilicata,Maschio,23,Sud e Isole,Io e qualcun altro in egual misura,"RISTORIANI: consumano molto frequentemente in ristoranti o bar, iniziano la mattina con la classica colazione al bar (pe",2-3/mese,1/sett,2-3/mese,2-3/mese,1/sett,1/mese,1/sett,Uguale,Uguale,Poco +,Poco +,Poco +,Molto +,Poco +,20-24,Ristoriani,Gen Z,L'intervistato,2.5,4.0,2.5,2.5,4.0,1.0,4.0,0,0,1,1,1,1,1
